timestamp,E_apparaten,E_warmtepomp,E_verbruik,overschot,hp_AAN,diff_temp_woonk,diff_temp_slaapk,Tussendeur,Buitendeur,Raam,Dag,day_of_week,month,year
2019-11-30 21:00:00,0.0,0.0,0.0,0.0,0.0,19.3,17.8,1.0,0.0,0.0,5,5,11,2019
2019-11-30 21:30:00,0.0122988141664563,0.4559547052778043,0.4682535194442607,0.0,1.0,19.594166666666663,18.094166666666663,1.0,0.0,0.0,5,5,11,2019
2019-11-30 22:00:00,0.0125427000004947,0.4649962999999388,0.4775390000004336,0.0,1.0,20.286388888888887,18.884444444444444,1.0,0.0,0.0,5,5,11,2019
2019-11-30 22:30:00,0.0237643738890938,0.5385201205555177,0.5622844944446115,0.0,1.0,20.790277777777774,19.39027777777778,1.0,0.0,0.0,5,5,11,2019
2019-11-30 23:00:00,0.0855714761104309,0.6086240488890553,0.6941955249994862,0.0,1.0,19.42722222222222,18.223333333333333,1.0,0.0,0.0,5,5,11,2019
2019-11-30 23:30:00,0.0840386136108009,0.5021386030555277,0.5861772166663286,0.0,1.0,20.184444444444445,18.886388888888888,1.0,0.0,0.0,5,5,11,2019
2019-12-01 00:00:00,0.0096525938901095,0.6471072588889228,0.6567598527790324,0.0,1.0,20.690277777777776,19.390277777777776,1.0,0.0,0.0,6,6,12,2019
2019-12-01 00:30:00,0.0256547474990611,0.6402093330553953,0.6658640805544565,0.0,1.0,20.209722222222226,18.811666666666667,1.0,0.0,0.0,6,6,12,2019
2019-12-01 01:00:00,0.0139710599995623,0.5615533900000855,0.5755244499996479,0.0,1.0,20.00388888888889,18.50583333333333,1.0,0.0,0.0,6,6,12,2019
2019-12-01 01:30:00,0.0826786950012774,0.5403673661110133,0.6230460611122908,0.0,1.0,20.58833333333333,19.18638888888889,1.0,0.0,0.0,6,6,12,2019
2019-12-01 02:00:00,0.0831477111109961,0.6184392138889052,0.7015869249999014,0.0,1.0,20.796111111111117,19.39611111111111,1.0,0.0,0.0,6,6,12,2019
2019-12-01 02:30:00,0.0330967586104407,0.6494404969445213,0.682537255554962,0.0,1.0,19.819444444444443,18.5175,1.0,0.0,0.0,6,6,12,2019
2019-12-01 03:00:00,0.0189972197224506,0.6794099830556206,0.6984072027780712,0.0,1.0,20.094166666666663,18.69611111111111,1.0,0.0,0.0,6,6,12,2019
2019-12-01 03:30:00,0.0026384408338344,0.6309767869443021,0.6336152277781366,0.0,1.0,21.276666666666667,19.87666666666667,1.0,0.0,0.0,6,6,12,2019
2019-12-01 04:00:00,0.0746757672218336,0.6495753161111679,0.7242510833330016,0.0,1.0,21.00583333333333,19.507777777777772,1.0,0.0,0.0,6,6,12,2019
